7,600,600,1000,600,east,clockwise,0
7,600,600,1000,600,east,counterclockwise,2
7,600,600,1000,600,west,clockwise,3
7,600,600,1000,600,west,counterclockwise,1
7,600,600,1000,1000,north,clockwise,3
7,600,600,1000,1000,north,counterclockwise,1
7,600,600,1000,1000,south,clockwise,0
7,600,600,1000,1000,south,counterclockwise,3
7,600,600,1000,1000,east,clockwise,4
7,600,600,1000,1000,east,counterclockwise,3
7,600,600,1000,1000,west,clockwise,2
7,600,600,1000,1000,west,counterclockwise,3
7,600,1000,600,600,north,clockwise,4
7,600,1000,600,600,north,counterclockwise,4
7,600,1000,600,600,south,clockwise,1
7,600,1000,600,600,south,counterclockwise,0
7,600,1000,600,600,east,clockwise,0
7,600,1000,600,600,east,counterclockwise,0
7,600,1000,600,600,west,clockwise,2
7,600,1000,600,600,west,counterclockwise,3
7,600,1000,600,1000,north,clockwise,2
7,600,1000,600,1000,north,counterclockwise,0
7,600,1000,600,1000,south,clockwise,2
7,600,1000,600,1000,south,counterclockwise,3
7,600,1000,600,1000,east,clockwise,1
7,600,1000,600,1000,east,counterclockwise,0
7,600,1000,600,1000,west,clockwise,5
7,600,1000,600,1000,west,counterclockwise,1
7,600,1000,1000,600,north,clockwise,2
7,600,1000,1000,600,north,counterclockwise,2
7,600,1000,1000,600,south,clockwise,2
7,600,1000,1000,600,south,counterclockwise,3
7,600,1000,1000,600,east,clockwise,4
7,600,1000,1000,600,east,counterclockwise,3
7,600,1000,1000,600,west,clockwise,1
7,600,1000,1000,600,west,counterclockwise,0
7,600,1000,1000,1000,north,clockwise,5
7,600,1000,1000,1000,north,counterclockwise,4
7,600,1000,1000,1000,south,clockwise,2
7,600,1000,1000,1000,south,counterclockwise,3
7,600,1000,1000,1000,east,clockwise,2
7,600,1000,1000,1000,east,counterclockwise,1
7,600,1000,1000,1000,west,clockwise,5
7,600,1000,1000,1000,west,counterclockwise,4
7,1000,600,600,600,north,clockwise,0
7,1000,600,600,600,north,counterclockwise,2
7,1000,600,600,600,south,clockwise,5
7,1000,600,600,600,south,counterclockwise,2
7,1000,600,600,600,east,clockwise,3
7,1000,600,600,600,east,counterclockwise,1
7,1000,600,600,600,west,clockwise,2
7,1000,600,600,600,west,counterclockwise,2
7,1000,600,600,1000,north,clockwise,0
7,1000,600,600,1000,north,counterclockwise,1
7,1000,600,600,1000,south,clockwise,4
7,1000,600,600,1000,south,counterclockwise,1
7,1000,600,600,1000,east,clockwise,0
7,1000,600,600,1000,east,counterclockwise,2
7,1000,600,600,1000,west,clockwise,2
7,1000,600,600,1000,west,counterclockwise,3
7,1000,600,1000,600,north,clockwise,3
7,1000,600,1000,600,north,counterclockwise,1
7,1000,600,1000,600,south,clockwise,3
7,1000,600,1000,600,south,counterclockwise,1
7,1000,600,1000,600,east,clockwise,3
7,1000,600,1000,600,east,counterclockwise,0
7,1000,600,1000,600,west,clockwise,0
7,1000,600,1000,600,west,counterclockwise,0
7,1000,600,1000,1000,north,clockwise,3
7,1000,600,1000,1000,north,counterclockwise,2
7,1000,600,1000,1000,south,clockwise,0
7,1000,600,1000,1000,south,counterclockwise,1
7,1000,600,1000,1000,east,clockwise,0
7,1000,600,1000,1000,east,counterclockwise,4
7,1000,600,1000,1000,west,clockwise,3
7,1000,600,1000,1000,west,counterclockwise,4
7,1000,1000,600,600,north,clockwise,5
7,1000,1000,600,600,north,counterclockwise,1
7,1000,1000,600,600,south,clockwise,0
7,1000,1000,600,600,south,counterclockwise,3
7,1000,1000,600,600,east,clockwise,0
7,1000,1000,600,600,east,counterclockwise,0
7,1000,1000,600,600,west,clockwise,1
7,1000,1000,600,600,west,counterclockwise,2
7,1000,1000,600,1000,north,clockwise,3
7,1000,1000,600,1000,north,counterclockwise,0
7,1000,1000,600,1000,south,clockwise,3
7,1000,1000,600,1000,south,counterclockwise,1
7,1000,1000,600,1000,east,clockwise,1
7,1000,1000,600,1000,east,counterclockwise,3
7,1000,1000,600,1000,west,clockwise,5
7,1000,1000,600,1000,west,counterclockwise,1
7,1000,1000,1000,600,north,clockwise,5
7,1000,1000,1000,600,north,counterclockwise,1
7,1000,1000,1000,600,south,clockwise,4
7,1000,1000,1000,600,south,counterclockwise,0
7,1000,1000,1000,600,east,clockwise,2
7,1000,1000,1000,600,east,counterclockwise,1
7,1000,1000,1000,600,west,clockwise,2
7,1000,1000,1000,600,west,counterclockwise,3
7,1000,1000,1000,1000,north,clockwise,0
7,1000,1000,1000,1000,north,counterclockwise,2
7,1000,1000,1000,1000,south,clockwise,5
7,1000,1000,1000,1000,south,counterclockwise,5
7,1000,1000,1000,1000,east,clockwise,0
7,1000,1000,1000,1000,east,counterclockwise,0
7,1000,1000,1000,1000,west,clockwise,1
7,1000,1000,1000,1000,west,counterclockwise,2
42,600,600,600,600,north,clockwise,0
42,600,600,600,600,north,counterclockwise,0
42,600,600,600,600,south,clockwise,0
42,600,600,600,600,south,counterclockwise,3
42,600,600,600,600,east,clockwise,3
42,600,600,600,600,east,counterclockwise,2
42,600,600,600,600,west,clockwise,0
42,600,600,600,600,west,counterclockwise,3
42,600,600,600,1000,north,clockwise,3
42,600,600,600,1000,north,counterclockwise,0
42,600,600,600,1000,south,clockwise,2
42,600,600,600,1000,south,counterclockwise,1
42,600,600,600,1000,east,clockwise,1
42,600,600,600,1000,east,counterclockwise,0
42,600,600,600,1000,west,clockwise,0
42,600,600,600,1000,west,counterclockwise,0
42,600,600,1000,600,north,clockwise,3
42,600,600,1000,600,north,counterclockwise,1
42,600,600,1000,600,south,clockwise,3
42,600,600,1000,600,south,counterclockwise,2
42,600,600,1000,600,east,clockwise,1
42,600,600,1000,600,east,counterclockwise,0
42,600,600,1000,600,west,clockwise,1
42,600,600,1000,600,west,counterclockwise,3
42,600,600,1000,1000,north,clockwise,0
42,600,600,1000,1000,north,counterclockwise,2
42,600,600,1000,1000,south,clockwise,2
42,600,600,1000,1000,south,counterclockwise,2
42,600,600,1000,1000,east,clockwise,3
42,600,600,1000,1000,east,counterclockwise,5
42,600,600,1000,1000,west,clockwise,1
42,600,600,1000,1000,west,counterclockwise,1
42,600,1000,600,600,north,clockwise,2
42,600,1000,600,600,north,counterclockwise,1
42,600,1000,600,600,south,clockwise,0
42,600,1000,600,600,south,counterclockwise,2
42,600,1000,600,600,east,clockwise,2
42,600,1000,600,600,east,counterclockwise,1
42,600,1000,600,600,west,clockwise,2
42,600,1000,600,600,west,counterclockwise,2
42,600,1000,600,1000,north,clockwise,2
42,600,1000,600,1000,north,counterclockwise,2
42,600,1000,600,1000,south,clockwise,3
42,600,1000,600,1000,south,counterclockwise,3
42,600,1000,600,1000,east,clockwise,3
42,600,1000,600,1000,east,counterclockwise,0
42,600,1000,600,1000,west,clockwise,5
42,600,1000,600,1000,west,counterclockwise,5
42,600,1000,1000,600,north,clockwise,3
42,600,1000,1000,600,north,counterclockwise,1
42,600,1000,1000,600,south,clockwise,2
42,600,1000,1000,600,south,counterclockwise,1
42,600,1000,1000,600,east,clockwise,0
42,600,1000,1000,600,east,counterclockwise,0
42,600,1000,1000,600,west,clockwise,0
42,600,1000,1000,600,west,counterclockwise,1
42,600,1000,1000,1000,north,clockwise,5
42,600,1000,1000,1000,north,counterclockwise,4
42,600,1000,1000,1000,south,clockwise,1
42,600,1000,1000,1000,south,counterclockwise,1
42,600,1000,1000,1000,east,clockwise,4
42,600,1000,1000,1000,east,counterclockwise,0
42,600,1000,1000,1000,west,clockwise,2
42,600,1000,1000,1000,west,counterclockwise,3
42,1000,600,600,600,north,clockwise,1
42,1000,600,600,600,north,counterclockwise,2
42,1000,600,600,600,south,clockwise,1
42,1000,600,600,600,south,counterclockwise,5
42,1000,600,600,600,east,clockwise,0
42,1000,600,600,600,east,counterclockwise,2
42,1000,600,600,600,west,clockwise,2
42,1000,600,600,600,west,counterclockwise,3
42,1000,600,600,1000,north,clockwise,3
42,1000,600,600,1000,north,counterclockwise,0
42,1000,600,600,1000,south,clockwise,0
42,1000,600,600,1000,south,counterclockwise,2
42,1000,600,600,1000,east,clockwise,2
42,1000,600,600,1000,east,counterclockwise,0
42,1000,600,600,1000,west,clockwise,4
42,1000,600,600,1000,west,counterclockwise,3
42,1000,600,1000,600,north,clockwise,1
42,1000,600,1000,600,north,counterclockwise,3
42,1000,600,1000,600,south,clockwise,4
42,1000,600,1000,600,south,counterclockwise,2
42,1000,600,1000,600,east,clockwise,3
42,1000,600,1000,600,east,counterclockwise,2
42,1000,600,1000,600,west,clockwise,3
42,1000,600,1000,600,west,counterclockwise,1
42,1000,600,1000,1000,north,clockwise,0
42,1000,600,1000,1000,north,counterclockwise,1
42,1000,600,1000,1000,south,clockwise,1
42,1000,600,1000,1000,south,counterclockwise,3
42,1000,600,1000,1000,east,clockwise,0
42,1000,600,1000,1000,east,counterclockwise,4
42,1000,600,1000,1000,west,clockwise,2
42,1000,600,1000,1000,west,counterclockwise,5
42,1000,1000,600,600,north,clockwise,5
42,1000,1000,600,600,north,counterclockwise,1
42,1000,1000,600,600,south,clockwise,2
42,1000,1000,600,600,south,counterclockwise,0
42,1000,1000,600,600,east,clockwise,0
42,1000,1000,600,600,east,counterclockwise,3
42,1000,1000,600,600,west,clockwise,1
42,1000,1000,600,600,west,counterclockwise,0
42,1000,1000,600,1000,north,clockwise,3
42,1000,1000,600,1000,north,counterclockwise,2
42,1000,1000,600,1000,south,clockwise,3
42,1000,1000,600,1000,south,counterclockwise,3
42,1000,1000,600,1000,east,clockwise,1
42,1000,1000,600,1000,east,counterclockwise,2
42,1000,1000,600,1000,west,clockwise,4
42,1000,1000,600,1000,west,counterclockwise,1
42,1000,1000,1000,600,north,clockwise,5
42,1000,1000,1000,600,north,counterclockwise,3
42,1000,1000,1000,600,south,clockwise,3
42,1000,1000,1000,600,south,counterclockwise,1
42,1000,1000,1000,600,east,clockwise,0
42,1000,1000,1000,600,east,counterclockwise,4
42,1000,1000,1000,600,west,clockwise,1
42,1000,1000,1000,600,west,counterclockwise,3
42,1000,1000,1000,1000,north,clockwise,4
42,1000,1000,1000,1000,north,counterclockwise,4
42,1000,1000,1000,1000,south,clockwise,5
42,1000,1000,1000,1000,south,counterclockwise,4
42,1000,1000,1000,1000,east,clockwise,2
42,1000,1000,1000,1000,east,counterclockwise,5
42,1000,1000,1000,1000,west,clockwise,1
42,1000,1000,1000,1000,west,counterclockwise,0
