71,clockwise,1000,1000,600,600,west,3,open_0071[west/cw],0.497000,1.750000,1.570796
72,clockwise,600,600,1000,600,south,0,open_0072[south/cw],1.250000,0.303000,3.141593
73,clockwise,600,600,1000,600,south,1,open_0073[south/cw],1.750000,0.303000,3.141593
74,clockwise,600,600,1000,600,south,2,open_0074[south/cw],1.250000,0.497000,3.141593
75,clockwise,600,600,1000,600,south,3,open_0075[south/cw],1.750000,0.497000,3.141593
76,clockwise,600,600,1000,600,north,0,open_0076[north/cw],1.250000,2.697000,0.000000
77,clockwise,600,600,1000,600,north,1,open_0077[north/cw],1.750000,2.697000,0.000000
78,clockwise,600,600,1000,600,north,2,open_0078[north/cw],1.250000,2.503000,0.000000
79,clockwise,600,600,1000,600,north,3,open_0079[north/cw],1.750000,2.503000,0.000000
80,clockwise,600,600,1000,600,east,0,open_0080[east/cw],2.697000,1.250000,-1.570796
81,clockwise,600,600,1000,600,east,1,open_0081[east/cw],2.697000,1.750000,-1.570796
82,clockwise,600,600,1000,600,east,2,open_0082[east/cw],2.503000,1.250000,-1.570796
83,clockwise,600,600,1000,600,east,3,open_0083[east/cw],2.503000,1.750000,-1.570796
84,clockwise,600,600,1000,600,east,4,open_0084[east/cw],2.303000,1.250000,-1.570796
85,clockwise,600,600,1000,600,east,5,open_0085[east/cw],2.303000,1.750000,-1.570796
86,clockwise,600,600,1000,600,west,0,open_0086[west/cw],0.303000,1.250000,1.570796
87,clockwise,600,600,1000,600,west,1,open_0087[west/cw],0.303000,1.750000,1.570796
88,clockwise,600,600,1000,600,west,2,open_0088[west/cw],0.497000,1.250000,1.570796
89,clockwise,600,600,1000,600,west,3,open_0089[west/cw],0.497000,1.750000,1.570796
90,clockwise,1000,600,1000,600,south,0,open_0090[south/cw],1.250000,0.303000,3.141593
91,clockwise,1000,600,1000,600,south,1,open_0091[south/cw],1.750000,0.303000,3.141593
92,clockwise,1000,600,1000,600,south,2,open_0092[south/cw],1.250000,0.497000,3.141593
93,clockwise,1000,600,1000,600,south,3,open_0093[south/cw],1.750000,0.497000,3.141593
94,clockwise,1000,600,1000,600,south,4,open_0094[south/cw],1.250000,0.697000,3.141593
95,clockwise,1000,600,1000,600,south,5,open_0095[south/cw],1.750000,0.697000,3.141593
96,clockwise,1000,600,1000,600,north,0,open_0096[north/cw],1.250000,2.697000,0.000000
97,clockwise,1000,600,1000,600,north,1,open_0097[north/cw],1.750000,2.697000,0.000000
98,clockwise,1000,600,1000,600,north,2,open_0098[north/cw],1.250000,2.503000,0.000000
99,clockwise,1000,600,1000,600,north,3,open_0099[north/cw],1.750000,2.503000,0.000000
100,clockwise,1000,600,1000,600,east,0,open_0100[east/cw],2.697000,1.250000,-1.570796
101,clockwise,1000,600,1000,600,east,1,open_0101[east/cw],2.697000,1.750000,-1.570796
102,clockwise,1000,600,1000,600,east,2,open_0102[east/cw],2.503000,1.250000,-1.570796
103,clockwise,1000,600,1000,600,east,3,open_0103[east/cw],2.503000,1.750000,-1.570796
104,clockwise,1000,600,1000,600,east,4,open_0104[east/cw],2.303000,1.250000,-1.570796
105,clockwise,1000,600,1000,600,east,5,open_0105[east/cw],2.303000,1.750000,-1.570796
106,clockwise,1000,600,1000,600,west,0,open_0106[west/cw],0.303000,1.250000,1.570796
107,clockwise,1000,600,1000,600,west,1,open_0107[west/cw],0.303000,1.750000,1.570796
108,clockwise,1000,600,1000,600,west,2,open_0108[west/cw],0.497000,1.250000,1.570796
109,clockwise,1000,600,1000,600,west,3,open_0109[west/cw],0.497000,1.750000,1.570796
110,clockwise,600,1000,1000,600,south,0,open_0110[south/cw],1.250000,0.303000,3.141593
111,clockwise,600,1000,1000,600,south,1,open_0111[south/cw],1.750000,0.303000,3.141593
112,clockwise,600,1000,1000,600,south,2,open_0112[south/cw],1.250000,0.497000,3.141593
113,clockwise,600,1000,1000,600,south,3,open_0113[south/cw],1.750000,0.497000,3.141593
114,clockwise,600,1000,1000,600,north,0,open_0114[north/cw],1.250000,2.697000,0.000000
115,clockwise,600,1000,1000,600,north,1,open_0115[north/cw],1.750000,2.697000,0.000000
116,clockwise,600,1000,1000,600,north,2,open_0116[north/cw],1.250000,2.503000,0.000000
117,clockwise,600,1000,1000,600,north,3,open_0117[north/cw],1.750000,2.503000,0.000000
118,clockwise,600,1000,1000,600,north,4,open_0118[north/cw],1.250000,2.303000,0.000000
119,clockwise,600,1000,1000,600,north,5,open_0119[north/cw],1.750000,2.303000,0.000000
120,clockwise,600,1000,1000,600,east,0,open_0120[east/cw],2.697000,1.250000,-1.570796
121,clockwise,600,1000,1000,600,east,1,open_0121[east/cw],2.697000,1.750000,-1.570796
122,clockwise,600,1000,1000,600,east,2,open_0122[east/cw],2.503000,1.250000,-1.570796
123,clockwise,600,1000,1000,600,east,3,open_0123[east/cw],2.503000,1.750000,-1.570796
124,clockwise,600,1000,1000,600,east,4,open_0124[east/cw],2.303000,1.250000,-1.570796
125,clockwise,600,1000,1000,600,east,5,open_0125[east/cw],2.303000,1.750000,-1.570796
126,clockwise,600,1000,1000,600,west,0,open_0126[west/cw],0.303000,1.250000,1.570796
127,clockwise,600,1000,1000,600,west,1,open_0127[west/cw],0.303000,1.750000,1.570796
128,clockwise,600,1000,1000,600,west,2,open_0128[west/cw],0.497000,1.250000,1.570796
129,clockwise,600,1000,1000,600,west,3,open_0129[west/cw],0.497000,1.750000,1.570796
130,clockwise,1000,1000,1000,600,south,0,open_0130[south/cw],1.250000,0.303000,3.141593
131,clockwise,1000,1000,1000,600,south,1,open_0131[south/cw],1.750000,0.303000,3.141593
132,clockwise,1000,1000,1000,600,south,2,open_0132[south/cw],1.250000,0.497000,3.141593
133,clockwise,1000,1000,1000,600,south,3,open_0133[south/cw],1.750000,0.497000,3.141593
134,clockwise,1000,1000,1000,600,south,4,open_0134[south/cw],1.250000,0.697000,3.141593
135,clockwise,1000,1000,1000,600,south,5,open_0135[south/cw],1.750000,0.697000,3.141593
136,clockwise,1000,1000,1000,600,north,0,open_0136[north/cw],1.250000,2.697000,0.000000
137,clockwise,1000,1000,1000,600,north,1,open_0137[north/cw],1.750000,2.697000,0.000000
138,clockwise,1000,1000,1000,600,north,2,open_0138[north/cw],1.250000,2.503000,0.000000
139,clockwise,1000,1000,1000,600,north,3,open_0139[north/cw],1.750000,2.503000,0.000000
140,clockwise,1000,1000,1000,600,north,4,open_0140[north/cw],1.250000,2.303000,0.000000
141,clockwise,1000,1000,1000,600,north,5,open_0141[north/cw],1.750000,2.303000,0.000000
142,clockwise,1000,1000,1000,600,east,0,open_0142[east/cw],2.697000,1.250000,-1.570796
143,clockwise,1000,1000,1000,600,east,1,open_0143[east/cw],2.697000,1.750000,-1.570796
144,clockwise,1000,1000,1000,600,east,2,open_0144[east/cw],2.503000,1.250000,-1.570796
145,clockwise,1000,1000,1000,600,east,3,open_0145[east/cw],2.503000,1.750000,-1.570796
146,clockwise,1000,1000,1000,600,east,4,open_0146[east/cw],2.303000,1.250000,-1.570796
147,clockwise,1000,1000,1000,600,east,5,open_0147[east/cw],2.303000,1.750000,-1.570796
148,clockwise,1000,1000,1000,600,west,0,open_0148[west/cw],0.303000,1.250000,1.570796
149,clockwise,1000,1000,1000,600,west,1,open_0149[west/cw],0.303000,1.750000,1.570796
150,clockwise,1000,1000,1000,600,west,2,open_0150[west/cw],0.497000,1.250000,1.570796
151,clockwise,1000,1000,1000,600,west,3,open_0151[west/cw],0.497000,1.750000,1.570796
152,clockwise,600,600,600,1000,south,0,open_0152[south/cw],1.250000,0.303000,3.141593
153,clockwise,600,600,600,1000,south,1,open_0153[south/cw],1.750000,0.303000,3.141593
154,clockwise,600,600,600,1000,south,2,open_0154[south/cw],1.250000,0.497000,3.141593
155,clockwise,600,600,600,1000,south,3,open_0155[south/cw],1.750000,0.497000,3.141593
156,clockwise,600,600,600,1000,north,0,open_0156[north/cw],1.250000,2.697000,0.000000
157,clockwise,600,600,600,1000,north,1,open_0157[north/cw],1.750000,2.697000,0.000000
158,clockwise,600,600,600,1000,north,2,open_0158[north/cw],1.250000,2.503000,0.000000
159,clockwise,600,600,600,1000,north,3,open_0159[north/cw],1.750000,2.503000,0.000000
160,clockwise,600,600,600,1000,east,0,open_0160[east/cw],2.697000,1.250000,-1.570796
161,clockwise,600,600,600,1000,east,1,open_0161[east/cw],2.697000,1.750000,-1.570796
162,clockwise,600,600,600,1000,east,2,open_0162[east/cw],2.503000,1.250000,-1.570796
163,clockwise,600,600,600,1000,east,3,open_0163[east/cw],2.503000,1.750000,-1.570796
164,clockwise,600,600,600,1000,west,0,open_0164[west/cw],0.303000,1.250000,1.570796
165,clockwise,600,600,600,1000,west,1,open_0165[west/cw],0.303000,1.750000,1.570796
166,clockwise,600,600,600,1000,west,2,open_0166[west/cw],0.497000,1.250000,1.570796
167,clockwise,600,600,600,1000,west,3,open_0167[west/cw],0.497000,1.750000,1.570796
168,clockwise,600,600,600,1000,west,4,open_0168[west/cw],0.697000,1.250000,1.570796
169,clockwise,600,600,600,1000,west,5,open_0169[west/cw],0.697000,1.750000,1.570796
170,clockwise,1000,600,600,1000,south,0,open_0170[south/cw],1.250000,0.303000,3.141593
171,clockwise,1000,600,600,1000,south,1,open_0171[south/cw],1.750000,0.303000,3.141593
172,clockwise,1000,600,600,1000,south,2,open_0172[south/cw],1.250000,0.497000,3.141593
173,clockwise,1000,600,600,1000,south,3,open_0173[south/cw],1.750000,0.497000,3.141593
174,clockwise,1000,600,600,1000,south,4,open_0174[south/cw],1.250000,0.697000,3.141593
175,clockwise,1000,600,600,1000,south,5,open_0175[south/cw],1.750000,0.697000,3.141593
176,clockwise,1000,600,600,1000,north,0,open_0176[north/cw],1.250000,2.697000,0.000000
177,clockwise,1000,600,600,1000,north,1,open_0177[north/cw],1.750000,2.697000,0.000000
178,clockwise,1000,600,600,1000,north,2,open_0178[north/cw],1.250000,2.503000,0.000000
179,clockwise,1000,600,600,1000,north,3,open_0179[north/cw],1.750000,2.503000,0.000000
180,clockwise,1000,600,600,1000,east,0,open_0180[east/cw],2.697000,1.250000,-1.570796
181,clockwise,1000,600,600,1000,east,1,open_0181[east/cw],2.697000,1.750000,-1.570796
182,clockwise,1000,600,600,1000,east,2,open_0182[east/cw],2.503000,1.250000,-1.570796
183,clockwise,1000,600,600,1000,east,3,open_0183[east/cw],2.503000,1.750000,-1.570796
184,clockwise,1000,600,600,1000,west,0,open_0184[west/cw],0.303000,1.250000,1.570796
185,clockwise,1000,600,600,1000,west,1,open_0185[west/cw],0.303000,1.750000,1.570796
186,clockwise,1000,600,600,1000,west,2,open_0186[west/cw],0.497000,1.250000,1.570796
187,clockwise,1000,600,600,1000,west,3,open_0187[west/cw],0.497000,1.750000,1.570796
188,clockwise,1000,600,600,1000,west,4,open_0188[west/cw],0.697000,1.250000,1.570796
189,clockwise,1000,600,600,1000,west,5,open_0189[west/cw],0.697000,1.750000,1.570796
190,clockwise,600,1000,600,1000,south,0,open_0190[south/cw],1.250000,0.303000,3.141593
191,clockwise,600,1000,600,1000,south,1,open_0191[south/cw],1.750000,0.303000,3.141593
192,clockwise,600,1000,600,1000,south,2,open_0192[south/cw],1.250000,0.497000,3.141593
193,clockwise,600,1000,600,1000,south,3,open_0193[south/cw],1.750000,0.497000,3.141593
194,clockwise,600,1000,600,1000,north,0,open_0194[north/cw],1.250000,2.697000,0.000000
195,clockwise,600,1000,600,1000,north,1,open_0195[north/cw],1.750000,2.697000,0.000000
196,clockwise,600,1000,600,1000,north,2,open_0196[north/cw],1.250000,2.503000,0.000000
197,clockwise,600,1000,600,1000,north,3,open_0197[north/cw],1.750000,2.503000,0.000000
198,clockwise,600,1000,600,1000,north,4,open_0198[north/cw],1.250000,2.303000,0.000000
199,clockwise,600,1000,600,1000,north,5,open_0199[north/cw],1.750000,2.303000,0.000000
200,clockwise,600,1000,600,1000,east,0,open_0200[east/cw],2.697000,1.250000,-1.570796
201,clockwise,600,1000,600,1000,east,1,open_0201[east/cw],2.697000,1.750000,-1.570796
202,clockwise,600,1000,600,1000,east,2,open_0202[east/cw],2.503000,1.250000,-1.570796
203,clockwise,600,1000,600,1000,east,3,open_0203[east/cw],2.503000,1.750000,-1.570796
204,clockwise,600,1000,600,1000,west,0,open_0204[west/cw],0.303000,1.250000,1.570796
205,clockwise,600,1000,600,1000,west,1,open_0205[west/cw],0.303000,1.750000,1.570796
206,clockwise,600,1000,600,1000,west,2,open_0206[west/cw],0.497000,1.250000,1.570796
207,clockwise,600,1000,600,1000,west,3,open_0207[west/cw],0.497000,1.750000,1.570796
208,clockwise,600,1000,600,1000,west,4,open_0208[west/cw],0.697000,1.250000,1.570796
209,clockwise,600,1000,600,1000,west,5,open_0209[west/cw],0.697000,1.750000,1.570796
210,clockwise,1000,1000,600,1000,south,0,open_0210[south/cw],1.250000,0.303000,3.141593
211,clockwise,1000,1000,600,1000,south,1,open_0211[south/cw],1.750000,0.303000,3.141593
212,clockwise,1000,1000,600,1000,south,2,open_0212[south/cw],1.250000,0.497000,3.141593
213,clockwise,1000,1000,600,1000,south,3,open_0213[south/cw],1.750000,0.497000,3.141593
214,clockwise,1000,1000,600,1000,south,4,open_0214[south/cw],1.250000,0.697000,3.141593
215,clockwise,1000,1000,600,1000,south,5,open_0215[south/cw],1.750000,0.697000,3.141593
216,clockwise,1000,1000,600,1000,north,0,open_0216[north/cw],1.250000,2.697000,0.000000
217,clockwise,1000,1000,600,1000,north,1,open_0217[north/cw],1.750000,2.697000,0.000000
218,clockwise,1000,1000,600,1000,north,2,open_0218[north/cw],1.250000,2.503000,0.000000
219,clockwise,1000,1000,600,1000,north,3,open_0219[north/cw],1.750000,2.503000,0.000000
220,clockwise,1000,1000,600,1000,north,4,open_0220[north/cw],1.250000,2.303000,0.000000
221,clockwise,1000,1000,600,1000,north,5,open_0221[north/cw],1.750000,2.303000,0.000000
222,clockwise,1000,1000,600,1000,east,0,open_0222[east/cw],2.697000,1.250000,-1.570796
223,clockwise,1000,1000,600,1000,east,1,open_0223[east/cw],2.697000,1.750000,-1.570796
224,clockwise,1000,1000,600,1000,east,2,open_0224[east/cw],2.503000,1.250000,-1.570796
225,clockwise,1000,1000,600,1000,east,3,open_0225[east/cw],2.503000,1.750000,-1.570796
226,clockwise,1000,1000,600,1000,west,0,open_0226[west/cw],0.303000,1.250000,1.570796
227,clockwise,1000,1000,600,1000,west,1,open_0227[west/cw],0.303000,1.750000,1.570796
228,clockwise,1000,1000,600,1000,west,2,open_0228[west/cw],0.497000,1.250000,1.570796
229,clockwise,1000,1000,600,1000,west,3,open_0229[west/cw],0.497000,1.750000,1.570796
230,clockwise,1000,1000,600,1000,west,4,open_0230[west/cw],0.697000,1.250000,1.570796
231,clockwise,1000,1000,600,1000,west,5,open_0231[west/cw],0.697000,1.750000,1.570796
232,clockwise,600,600,1000,1000,south,0,open_0232[south/cw],1.250000,0.303000,3.141593
233,clockwise,600,600,1000,1000,south,1,open_0233[south/cw],1.750000,0.303000,3.141593
234,clockwise,600,600,1000,1000,south,2,open_0234[south/cw],1.250000,0.497000,3.141593
235,clockwise,600,600,1000,1000,south,3,open_0235[south/cw],1.750000,0.497000,3.141593
236,clockwise,600,600,1000,1000,north,0,open_0236[north/cw],1.250000,2.697000,0.000000
237,clockwise,600,600,1000,1000,north,1,open_0237[north/cw],1.750000,2.697000,0.000000
238,clockwise,600,600,1000,1000,north,2,open_0238[north/cw],1.250000,2.503000,0.000000
239,clockwise,600,600,1000,1000,north,3,open_0239[north/cw],1.750000,2.503000,0.000000
240,clockwise,600,600,1000,1000,east,0,open_0240[east/cw],2.697000,1.250000,-1.570796
241,clockwise,600,600,1000,1000,east,1,open_0241[east/cw],2.697000,1.750000,-1.570796
242,clockwise,600,600,1000,1000,east,2,open_0242[east/cw],2.503000,1.250000,-1.570796
243,clockwise,600,600,1000,1000,east,3,open_0243[east/cw],2.503000,1.750000,-1.570796
244,clockwise,600,600,1000,1000,east,4,open_0244[east/cw],2.303000,1.250000,-1.570796
245,clockwise,600,600,1000,1000,east,5,open_0245[east/cw],2.303000,1.750000,-1.570796
246,clockwise,600,600,1000,1000,west,0,open_0246[west/cw],0.303000,1.250000,1.570796
247,clockwise,600,600,1000,1000,west,1,open_0247[west/cw],0.303000,1.750000,1.570796
248,clockwise,600,600,1000,1000,west,2,open_0248[west/cw],0.497000,1.250000,1.570796
249,clockwise,600,600,1000,1000,west,3,open_0249[west/cw],0.497000,1.750000,1.570796
250,clockwise,600,600,1000,1000,west,4,open_0250[west/cw],0.697000,1.250000,1.570796
251,clockwise,600,600,1000,1000,west,5,open_0251[west/cw],0.697000,1.750000,1.570796
252,clockwise,1000,600,1000,1000,south,0,open_0252[south/cw],1.250000,0.303000,3.141593
253,clockwise,1000,600,1000,1000,south,1,open_0253[south/cw],1.750000,0.303000,3.141593
254,clockwise,1000,600,1000,1000,south,2,open_0254[south/cw],1.250000,0.497000,3.141593
255,clockwise,1000,600,1000,1000,south,3,open_0255[south/cw],1.750000,0.497000,3.141593
256,clockwise,1000,600,1000,1000,south,4,open_0256[south/cw],1.250000,0.697000,3.141593
257,clockwise,1000,600,1000,1000,south,5,open_0257[south/cw],1.750000,0.697000,3.141593
258,clockwise,1000,600,1000,1000,north,0,open_0258[north/cw],1.250000,2.697000,0.000000
259,clockwise,1000,600,1000,1000,north,1,open_0259[north/cw],1.750000,2.697000,0.000000
260,clockwise,1000,600,1000,1000,north,2,open_0260[north/cw],1.250000,2.503000,0.000000
261,clockwise,1000,600,1000,1000,north,3,open_0261[north/cw],1.750000,2.503000,0.000000
262,clockwise,1000,600,1000,1000,east,0,open_0262[east/cw],2.697000,1.250000,-1.570796
263,clockwise,1000,600,1000,1000,east,1,open_0263[east/cw],2.697000,1.750000,-1.570796
264,clockwise,1000,600,1000,1000,east,2,open_0264[east/cw],2.503000,1.250000,-1.570796
265,clockwise,1000,600,1000,1000,east,3,open_0265[east/cw],2.503000,1.750000,-1.570796
266,clockwise,1000,600,1000,1000,east,4,open_0266[east/cw],2.303000,1.250000,-1.570796
267,clockwise,1000,600,1000,1000,east,5,open_0267[east/cw],2.303000,1.750000,-1.570796
268,clockwise,1000,600,1000,1000,west,0,open_0268[west/cw],0.303000,1.250000,1.570796
269,clockwise,1000,600,1000,1000,west,1,open_0269[west/cw],0.303000,1.750000,1.570796
270,clockwise,1000,600,1000,1000,west,2,open_0270[west/cw],0.497000,1.250000,1.570796
271,clockwise,1000,600,1000,1000,west,3,open_0271[west/cw],0.497000,1.750000,1.570796
272,clockwise,1000,600,1000,1000,west,4,open_0272[west/cw],0.697000,1.250000,1.570796
273,clockwise,1000,600,1000,1000,west,5,open_0273[west/cw],0.697000,1.750000,1.570796
274,clockwise,600,1000,1000,1000,south,0,open_0274[south/cw],1.250000,0.303000,3.141593
275,clockwise,600,1000,1000,1000,south,1,open_0275[south/cw],1.750000,0.303000,3.141593
276,clockwise,600,1000,1000,1000,south,2,open_0276[south/cw],1.250000,0.497000,3.141593
277,clockwise,600,1000,1000,1000,south,3,open_0277[south/cw],1.750000,0.497000,3.141593
278,clockwise,600,1000,1000,1000,north,0,open_0278[north/cw],1.250000,2.697000,0.000000
279,clockwise,600,1000,1000,1000,north,1,open_0279[north/cw],1.750000,2.697000,0.000000
280,clockwise,600,1000,1000,1000,north,2,open_0280[north/cw],1.250000,2.503000,0.000000
281,clockwise,600,1000,1000,1000,north,3,open_0281[north/cw],1.750000,2.503000,0.000000
282,clockwise,600,1000,1000,1000,north,4,open_0282[north/cw],1.250000,2.303000,0.000000
283,clockwise,600,1000,1000,1000,north,5,open_0283[north/cw],1.750000,2.303000,0.000000
284,clockwise,600,1000,1000,1000,east,0,open_0284[east/cw],2.697000,1.250000,-1.570796
285,clockwise,600,1000,1000,1000,east,1,open_0285[east/cw],2.697000,1.750000,-1.570796
286,clockwise,600,1000,1000,1000,east,2,open_0286[east/cw],2.503000,1.250000,-1.570796
287,clockwise,600,1000,1000,1000,east,3,open_0287[east/cw],2.503000,1.750000,-1.570796
288,clockwise,600,1000,1000,1000,east,4,open_0288[east/cw],2.303000,1.250000,-1.570796
289,clockwise,600,1000,1000,1000,east,5,open_0289[east/cw],2.303000,1.750000,-1.570796
290,clockwise,600,1000,1000,1000,west,0,open_0290[west/cw],0.303000,1.250000,1.570796
291,clockwise,600,1000,1000,1000,west,1,open_0291[west/cw],0.303000,1.750000,1.570796
292,clockwise,600,1000,1000,1000,west,2,open_0292[west/cw],0.497000,1.250000,1.570796
293,clockwise,600,1000,1000,1000,west,3,open_0293[west/cw],0.497000,1.750000,1.570796
294,clockwise,600,1000,1000,1000,west,4,open_0294[west/cw],0.697000,1.250000,1.570796
295,clockwise,600,1000,1000,1000,west,5,open_0295[west/cw],0.697000,1.750000,1.570796
296,clockwise,1000,1000,1000,1000,south,0,open_0296[south/cw],1.250000,0.303000,3.141593
297,clockwise,1000,1000,1000,1000,south,1,open_0297[south/cw],1.750000,0.303000,3.141593
298,clockwise,1000,1000,1000,1000,south,2,open_0298[south/cw],1.250000,0.497000,3.141593
299,clockwise,1000,1000,1000,1000,south,3,open_0299[south/cw],1.750000,0.497000,3.141593
300,clockwise,1000,1000,1000,1000,south,4,open_0300[south/cw],1.250000,0.697000,3.141593
301,clockwise,1000,1000,1000,1000,south,5,open_0301[south/cw],1.750000,0.697000,3.141593
